GSM136508.CEL.gz,GSM136530.CEL.gz,GSM136517.CEL.gz,GSM136576.CEL.gz,GSM136566.CEL.gz,GSM136574.CEL.gz,GSM136575.CEL.gz,GSM136569.CEL.gz,GSM136568.CEL.gz,GSM136559.CEL.gz,GSM136565.CEL.gz,GSM136573.CEL.gz,GSM136523.CEL.gz,GSM136509.CEL.gz,GSM136727.CEL.gz,GSM136510.CEL.gz,GSM136515.CEL.gz,GSM136522.CEL.gz,GSM136507.CEL.gz,GSM136524.CEL.gz,GSM136514.CEL.gz,GSM136563.CEL.gz,GSM136564.CEL.gz,GSM136572.CEL.gz
11.23252254,11.24538652,11.13538216,11.19052438,11.10925445,11.1632734,11.10494263,11.25799849,10.99335174,11.16846272,11.26756986,11.06532968,11.36074843,11.27612845,11.2115884,11.33038712,11.11497153,11.15429147,11.17337937,11.27978952,11.36082374,10.77070646,10.90202049,11.2127533
8.714804317,8.44756788,8.516958883,7.876604704,7.820538847,7.938098002,8.16018193,7.842833029,7.710478635,7.385748461,7.559675959,8.009039236,8.087627171,8.181158652,8.030311202,8.399811473,9.061876894,8.090927971,8.415799359,8.314254331,7.692064397,7.779156121,7.847066097,7.821947994
8.34719007,8.128950958,8.26185266,8.318587834,8.311011469,8.128838419,8.153957543,8.295182416,8.245716851,8.152466572,8.082435018,8.155820572,8.237881615,8.344718841,8.506749094,8.344124018,8.252745082,8.202840557,8.402594984,8.325506179,8.142893747,8.102821398,8.135817787,8.007982088
11.25203982,11.40657564,11.49399679,11.38407718,11.12904906,11.26739201,11.46810496,11.43539887,11.25946693,11.22006328,11.49495958,11.43350311,11.42480643,11.27939945,11.42436038,11.40004715,11.55656227,11.30505125,11.45642104,11.66249233,11.38407718,11.13405247,11.30258757,11.22468652
8.222178389,8.002304338,8.344460488,7.734243312,8.343843542,7.873063465,7.802374847,8.207853737,7.837065356,8.136123809,8.073592802,8.081777609,8.009754829,8.102015109,8.605487792,8.385517115,8.232664882,8.126804607,8.238013885,8.150760379,8.231576596,8.032207597,7.778319277,7.661022948
9.908632803,10.09470227,9.857536102,9.935298484,9.741808372,9.753088,9.744650281,9.77223813,9.867436206,9.594818007,9.806550125,10.01363154,10.25669195,10.13353619,9.849112222,9.936483042,9.77981146,9.873094519,10.09888163,9.936235153,10.01602933,9.943516189,9.734646246,10.20588283
9.448425961,9.586026228,9.682114824,10.12866316,9.124348556,9.401018194,10.1377067,9.299614766,9.098063329,9.255944432,9.565952873,9.683158412,9.673998414,9.397390505,9.609366788,9.522138718,9.967020743,9.917162858,9.46850946,10.12741182,9.893043431,9.06267946,9.191760058,9.293362769
12.41363304,12.18139937,12.26605872,12.12924035,11.79258012,11.8039403,12.13373368,12.07837775,11.79142138,11.94297736,12.19481066,12.06689709,12.1373012,12.13264092,12.24517532,12.15924427,12.47618852,12.15385086,12.27669163,12.18902509,12.08834217,11.8462113,11.7361912,11.9196506
11.69946429,11.57995527,11.58112102,11.47856359,11.12793644,11.17700531,11.51592927,11.51732095,11.17669846,11.40486293,11.48780025,11.46928037,11.45829785,11.54863397,11.73803487,11.47562254,11.69023848,11.45445465,11.62672657,11.58102819,11.55879886,11.12536787,11.23352845,11.39368282
7.748420228,8.207850923,8.180679993,8.001089604,8.1480215,8.18889431,7.99027263,8.02624376,8.168419899,8.089947773,8.38136258,7.62928825,8.142149071,8.330193667,8.53825774,8.323878621,7.64945789,8.33111519,8.121263542,8.187857307,8.32196376,8.254980977,8.117924014,7.814653329
8.998129879,9.319079116,9.355331126,9.353924653,9.048314897,9.130863438,9.436727056,9.113235648,9.191972967,9.205740463,9.146941587,9.191486399,9.39353478,9.005033493,9.169922587,9.13229009,8.990447063,9.375790065,8.720114791,9.426532693,9.305768187,9.031173715,9.127974617,9.129968276
9.502695995,9.052468362,8.910253716,8.689385692,8.462134873,8.583331628,8.085583536,8.596738003,8.670441247,8.729167258,8.438950934,8.775147031,8.848763423,8.886141632,8.879500277,8.641897532,9.830376908,8.765777448,9.195839186,9.045736951,8.916595531,8.749246423,8.646360226,8.685673741
10.23567763,10.18095143,10.06142799,10.15266114,9.716207688,10.11809252,9.8004675,9.83278023,10.36537878,10.21261172,10.00306502,10.37724826,10.02208709,10.09923684,10.19588382,10.08224299,10.51695443,9.816900036,10.17174658,10.03671588,10.11834995,9.65862417,10.04380951,10.06089803
8.722872524,8.785343232,9.26557589,8.663735883,9.184001308,8.832157946,9.361858355,9.108696866,8.851417369,8.88674715,9.361299813,8.681491064,8.896599553,8.660948962,8.84312841,9.193538272,9.238029923,9.071083024,9.048728181,9.131518834,9.128182806,8.585249118,8.748005343,8.30608674
12.00128563,12.15847577,12.1293588,12.20737657,12.12272677,12.20737657,11.96665464,12.11811686,12.13889826,12.117326,12.2620945,12.18689324,12.12435723,12.2049317,12.15333196,12.09622115,11.98373731,12.03734084,12.10918815,12.01873128,12.2049317,12.082829,12.07358181,12.16674418
10.50520847,10.42498631,10.34244522,10.59014621,9.94208015,10.24910555,10.23502037,10.09877929,10.24105643,10.26991198,10.28228737,10.47409175,10.3805127,10.36877627,10.57605571,10.46541901,10.57337576,10.18020948,10.42867157,10.60023422,10.46517633,9.997639194,10.19654864,10.30223273
9.042171697,8.951582212,8.905838468,9.332525262,8.449924589,9.126966978,8.874228942,9.015824264,9.189173194,8.773920599,9.122297364,9.122099437,8.956257464,8.776783766,8.512779677,8.81337735,8.919557149,9.046404515,8.73019273,8.821146008,8.936344191,8.583836131,8.616676518,9.308492986
9.942227389,10.05048885,10.10533293,10.50323358,9.339715491,9.686072113,10.01641655,9.528375978,9.516134223,9.58615775,9.611187751,10.05180006,10.24504681,9.799122419,10.40854789,9.95246931,10.32226348,10.00955942,9.933514707,10.47945696,9.978338176,9.3370792,9.348938835,9.628449923
11.21945016,10.92443165,11.12874624,11.34536363,10.45576283,10.88748005,10.85567468,10.65863389,10.77714801,10.82163496,10.79091741,10.9683827,10.87169999,10.98416938,11.13602841,11.12627552,11.22734802,10.75867644,11.04621485,11.123769,11.11179359,10.35035714,10.60827337,10.93993664
8.936344191,9.142462973,8.943572901,9.106968128,8.601367325,9.141560977,9.055163062,8.772092997,9.223069996,8.720043364,8.928674242,9.087903558,9.158711241,8.872406153,9.223962361,8.960142254,9.12390354,8.97179891,8.978910296,9.207942522,9.051003466,8.482069487,8.589692874,8.99999255
11.52552206,11.49381406,11.48809363,11.33318376,11.20635402,10.81105277,11.56168078,11.05015413,11.20469371,11.23175818,11.57820266,11.3924703,11.4802213,11.58682912,11.68978268,11.30949806,11.65904166,11.33345518,11.51096715,11.48356284,10.9805383,11.40752474,11.34768356,11.17730188
12.6021419,12.59894553,12.55938431,12.58273506,12.26474612,12.52204722,12.51427178,12.53115761,12.59637198,12.43711903,12.54114724,12.59922727,12.44756371,12.5132108,12.55817518,12.47517041,12.72875036,12.34471289,12.4940669,12.61686709,12.53002011,12.27621962,12.36233249,12.48045181
9.342824461,9.484764811,9.849245934,9.561340065,9.494655881,9.766269688,9.696680135,9.773468457,9.527010311,9.19936364,9.52984907,9.434105043,9.848255844,9.566376099,9.547496189,9.483069254,9.263551716,9.693082561,9.50042598,9.344963234,9.904889366,9.438852207,9.241335113,9.205432245
8.512194046,8.62644509,8.770584685,8.753948014,8.391473913,8.562002087,8.709947811,8.373295907,8.662617937,8.357751732,8.41355113,8.931171448,8.559097166,8.662846254,8.906962118,8.553540822,8.765349063,8.679525973,8.687615109,9.137706652,8.796738434,8.275208426,8.157067177,8.678537973
9.26711258,9.287227439,9.243658109,9.101880682,9.083299818,9.187688457,9.209328992,9.136299725,9.225486127,9.014083383,9.281499908,9.290863021,9.136786612,9.406621656,9.375607244,9.26467959,9.164725829,9.305389343,9.392667795,9.264955641,9.430579304,8.927205001,8.980149078,9.190301855
11.61261593,11.54190192,11.50970489,11.90456379,10.94994847,11.53949519,11.77563467,11.45680804,11.19479163,11.37638266,11.54103324,11.54409029,11.47422417,11.36844144,11.72663844,11.46552882,11.8434185,11.55421157,11.5683145,11.78277547,11.20303977,10.9746434,10.99275199,11.20325007
8.821580415,8.563612973,8.392287222,8.039856239,8.539650524,8.091270157,8.117780017,7.988081903,8.187788611,8.167906603,8.381977976,8.310188229,8.737693094,8.943529804,8.513919639,8.789921528,8.558278318,8.58750683,8.694955249,8.647889217,9.043908856,8.880381925,8.166098044,8.090397905
8.714375781,8.268108931,8.787062635,8.447451734,7.914752923,8.250808619,8.363363484,7.934498926,8.310644575,8.070921173,8.160824002,8.150829855,8.321306513,8.167654231,8.781777304,8.323737129,8.890241337,8.416884572,8.160111955,8.827920805,8.282659567,7.744696407,7.653572453,8.012709141
10.14231282,10.4873407,10.82803729,10.6280051,10.77618289,10.59859604,10.94598837,10.53637867,10.43570306,10.56047392,10.50882998,10.22150085,10.36588576,9.967393538,10.17629623,10.70684521,10.43462188,10.53262964,10.4803185,10.70324713,10.50742795,10.08794758,10.23747955,9.884149601
9.428897984,9.750966096,9.870448464,9.614712613,9.634917232,9.05950248,9.804856013,9.506343122,9.148504018,9.230250375,9.674262347,9.259930746,9.706058906,9.670375813,9.737305639,9.578692662,9.422506897,9.801487751,9.406777534,9.721199805,9.65380619,9.586584108,9.291049467,9.309266553
8.153119321,8.28857176,8.437711495,8.184207057,8.299203458,7.817344969,8.360295922,8.046746251,7.974111691,7.977358145,7.865400203,7.935728395,8.67734541,8.686887202,8.851069696,8.590335413,7.699257631,8.37265907,8.3132758,8.422002567,8.197384515,8.244775443,8.095018202,8.557821972
3.423629136,3.424105427,4.532073791,3.64951858,2.673050755,3.635537489,4.533055377,3.211005596,3.717959882,3.047592187,3.305076531,3.700425215,3.532298094,2.713955333,2.05168164,2.925978681,3.623739655,3.539580017,2.795156936,3.751162505,4.248799173,3.610052405,2.769751557,2.994423343
7.156537482,7.595548804,7.58723388,8.024436645,7.303060058,7.713284598,8.137534314,7.169525222,7.718822744,7.100376151,7.563680888,7.581158383,7.653579972,7.191360616,7.756498547,7.42607626,7.355768262,7.76935451,6.971285434,7.972512078,7.866868642,6.718805463,7.106085548,7.244083556
2.79502675,3.061010485,2.949629064,3.213747008,2.999740073,2.836408516,2.900581101,2.906110239,2.786077478,3.149826414,2.97900414,3.120752931,2.87997258,2.911546005,2.921636405,2.924217488,3.179196663,2.832112633,2.816049371,2.651214529,2.944988792,3.057737072,3.060126252,2.955357318
7.416480304,7.570258005,7.532544813,8.176045953,6.821714358,7.708253334,8.097979908,6.985279633,7.528678556,6.991200493,7.453025992,6.990745185,7.333669284,7.306314121,8.18921689,7.61519317,7.588158329,7.940438384,7.310386044,7.998139706,7.70386199,6.31566184,6.34685309,7.076904796
9.678920936,9.477256806,9.710762111,8.980515059,9.602569308,9.627007229,9.334134276,9.700401201,9.442326859,9.739472375,9.825776105,9.884655526,9.504252301,9.963965383,10.09012955,9.754060086,9.341545893,9.595617938,9.744429765,9.374053359,9.709595758,9.863779536,9.798436374,9.588371179
10.4281281,10.47108008,10.128074,10.21568294,9.890124623,9.918837664,10.08028037,9.847200563,10.04961017,10.04061746,10.08887779,10.0845337,10.42741181,10.3756532,10.26256947,10.05102152,10.34428117,10.31962733,10.26831686,10.69317032,10.49641658,9.692817074,9.735945503,9.811418934
7.445522275,7.231905095,6.924175915,7.646539918,7.809943605,7.358608416,7.752880773,7.324697042,7.623730282,7.412846487,7.615317582,7.589099687,7.165508598,7.472810705,7.400393152,7.366010391,7.818431354,7.045483749,7.238898876,6.605550552,7.062027542,7.5112305,7.392175553,7.512385598
8.669105661,9.136277699,9.007653354,8.685950944,9.152641242,9.033484238,8.763152385,8.864118421,9.115777096,8.856105986,8.924909323,8.850744514,9.040549254,9.294161517,9.420746947,8.973925339,8.714699616,9.049332771,8.893229534,8.920902884,8.656013931,9.220857899,8.821757044,9.041811105
10.33626266,10.53427817,10.67753423,10.86321668,10.87112504,10.85405207,10.70395724,10.84399691,10.98543573,10.97245266,10.88174708,10.83338228,10.73613155,10.54624807,10.58416756,10.36369539,10.1717238,10.69518327,10.55276039,10.57731532,10.78207221,10.94051523,10.91707383,10.9245099
8.814098685,8.96729441,9.034485954,9.598877429,8.609016125,9.081273606,9.369571448,9.110590763,9.060910034,8.902998356,9.001697518,8.712334621,9.013105668,9.267472283,9.071321225,9.334014254,8.649744124,9.01720847,8.847905416,9.050095062,9.339645012,8.555120476,8.907219474,8.742864555
9.032752162,8.991479145,8.854590003,8.826313958,8.848860342,8.512281346,8.77697752,8.998444356,8.651196885,8.942268622,8.97885242,8.888051771,9.174464939,9.369280264,9.007964296,9.361252213,9.137973182,9.055503899,9.240030082,9.274787482,9.261482217,8.879945775,9.019381808,8.756928127
8.004492736,8.331558394,8.6724499,8.376434703,9.176471254,9.126257179,9.155781441,9.270527623,8.847976731,8.489554873,8.594255592,8.688612149,8.138638098,8.069521987,7.989587103,8.638163047,8.348821411,8.847839213,8.216460223,8.393910911,8.550297398,8.680645209,8.765308188,8.25277679
7.585122982,7.362080863,7.551108069,7.432591536,7.411615141,7.408248224,6.934810321,7.019439248,7.486867415,7.034713451,6.889599902,7.109392201,7.558580263,7.520006115,7.302081172,7.624289463,7.458380569,7.559431594,7.483040182,7.290381732,7.497293155,7.453290246,7.189405231,7.163668503
7.937686981,8.252220737,8.583501945,7.926334129,8.100293965,7.901279812,8.227195861,7.1236825,7.986281018,7.524097973,7.494791726,7.23148656,8.24762261,8.637541897,8.76069289,8.085889489,7.868874028,8.383051262,8.206809001,8.470090599,8.202590918,8.065079085,7.75933486,8.117618536
8.966035205,9.021579293,9.111486254,9.30863046,8.992623015,9.070198031,9.114874953,8.89299267,8.978524719,8.504968925,8.896062413,8.719455963,9.032877809,9.104411691,9.009694629,8.874376005,8.971636039,9.275957248,8.935290537,9.22580323,9.351888397,8.706437845,8.45909069,8.849928472
9.965663692,9.683981233,10.08958359,9.687651762,9.729565993,9.909947582,10.13794263,9.916600151,9.861943812,9.736158746,9.760731577,10.00978016,9.8895791,10.11026563,9.822489019,9.980830451,10.03304581,10.06455555,10.17876159,10.21032962,10.11743637,9.642352397,9.908216829,9.91331631
9.418667227,9.432662642,10.13524241,9.731052039,9.327724821,8.911372181,8.938211176,10.2363807,9.485583638,9.699007445,9.073297417,10.5952206,9.85924771,9.530065358,9.50284928,9.665097937,9.323214274,9.905598181,9.787155393,9.81799487,9.796420754,9.360714688,9.271437836,9.55780379
10.38021294,10.28259666,10.17458395,10.17706706,9.794919175,10.27477287,9.869453506,9.836650088,10.32243371,10.03643419,10.0133647,10.41412756,10.3441685,10.44195394,10.2221682,10.22521816,10.25322981,10.26106692,10.13524681,10.42657195,10.52255832,10.05161459,9.837534313,10.57472177
4.840206054,5.175025124,5.235562053,4.670180868,5.55677177,5.206513726,5.311214985,5.475612021,5.177665289,5.338641291,5.201014519,5.417153924,5.268542574,5.191921111,5.021687423,5.596887988,5.507475177,5.457766902,5.626787372,5.331520617,5.59600803,5.014337851,5.673421445,4.727316813
11.87875289,11.93301662,11.89436383,12.07837314,11.97464212,12.1515263,11.82705991,12.19580716,12.18304363,12.11835242,12.00988351,12.10049378,11.80081848,11.82740054,11.95306553,11.92092889,11.80661639,11.96415808,11.86047457,11.78311166,11.93094501,12.14234346,12.02583989,11.95750789
11.40753655,11.42181215,11.20092105,10.66650771,11.12860529,9.841298282,10.87262969,10.56631252,9.78408037,10.31811972,10.58931038,10.57392333,11.32489098,11.62660907,11.6359948,11.57098109,11.32466036,11.29462379,11.61635675,11.44285767,11.59584764,11.18278571,10.67043057,10.55860456
3.713589189,3.717892584,4.160058019,3.71196119,3.678070595,3.919531835,3.577156694,3.714171404,3.997262134,3.874321061,3.821726,3.920240314,3.704504299,3.550094732,3.72753776,3.718274154,3.720178173,3.781953867,3.904304355,3.677752138,3.697989846,3.672379841,3.793185855,3.55961734
9.982965002,10.21031333,10.22054446,10.08150418,10.42337842,10.24515909,10.36715388,10.34378297,10.09873573,10.29890495,10.56356731,10.09040224,10.43505826,10.43125959,10.23585122,10.24363216,9.600278366,10.47926825,10.14037442,10.26352277,10.50912593,10.44395838,10.43617805,10.18969064
10.39805585,10.28490141,10.14048436,10.12537035,9.856485366,9.888053563,9.972689202,9.78672523,9.936603138,9.979437254,9.768151875,10.10716214,10.25324583,10.36885611,10.11998453,10.29884573,10.21692158,10.07082219,10.14819432,10.39837545,10.59391746,9.736333504,9.692542443,10.11807206
7.875841183,8.012069997,8.163052157,8.170760808,7.929474449,7.971531286,8.492193839,7.760963288,8.052599155,8.073169888,7.967186685,7.690215825,8.150217732,8.151884027,8.282069972,8.042912801,8.02775029,7.951244365,8.230263134,7.923112956,8.036095874,7.990080778,8.19948685,7.500936268
9.371208707,9.195899832,9.583868849,9.190459443,9.361525668,8.859982741,8.903096843,9.023986387,9.148770205,9.557258999,9.230884419,9.337488508,9.497239614,9.634940791,9.740170752,9.276313087,9.520596523,9.432780939,9.21852695,9.228496996,9.562379285,10.06300689,9.380078057,8.746504596
9.073167646,9.44309539,9.584627816,9.644882596,9.559395937,9.464549301,9.741565935,9.524224161,9.265419306,9.502550719,9.421389417,8.871453895,9.463172126,9.469187594,9.788873984,9.706682806,9.117887933,9.287859963,9.537164793,9.334627099,9.668344931,9.527013118,9.357201752,9.316177381
7.234391433,7.656047247,8.409322713,7.512027883,8.411186411,7.564325885,7.596585794,7.189240411,7.415536354,7.346751042,7.394649609,7.11000163,7.718141579,7.751805013,7.939541594,8.170140593,7.174835344,7.898129025,7.695175182,7.540031623,7.30779521,8.003305932,7.73560346,7.054394053
11.69751893,11.98200353,11.84247506,12.29188462,11.61913252,11.91566042,12.23679464,11.86875551,11.92130818,11.75942501,11.90440957,12.03000581,11.93468899,11.89235915,11.57694815,11.92489713,11.87517881,11.87858685,11.98119154,12.09397518,11.88666031,11.51734292,11.89840718,12.02029811
11.63010619,11.70539759,11.67533188,11.50824603,11.39490051,11.35089053,11.57833418,11.4700533,11.33121078,11.61511383,11.61659883,11.72022697,11.75694758,11.61645627,11.76944569,11.59309226,11.75434145,11.67642152,11.47995147,11.73123787,11.57632552,11.50281274,11.5628764,11.57833418
8.990207161,9.608082021,9.392615007,9.355179192,10.10346073,9.868875091,10.02009867,10.02437211,9.638152765,9.71060047,9.772180971,9.500618877,9.406741137,9.091037409,9.364347773,9.741684341,9.610693703,9.672339451,9.500462239,9.350211809,9.433039805,9.608070285,9.556821592,9.226478578
8.117391071,8.378672488,8.277504344,7.908415347,8.568613375,8.188571203,7.881956324,7.956262753,7.611659902,7.557373667,7.960406535,7.139898779,8.466518441,8.521055419,8.388613968,8.392893478,8.426712202,8.383473224,7.878676582,8.288332868,8.6504781,8.232456667,7.710077997,7.138359842
8.259944089,8.665130044,8.932250409,8.165026046,9.143078044,8.289411271,9.069483561,8.352866015,8.114838786,7.751865348,8.241559946,7.966607863,8.87814747,8.613281236,9.054802393,9.162792935,8.900493682,8.767738808,8.635002336,8.764598056,7.316815378,8.244144515,7.819425384,8.127486845
